Gene	H_6h_1	H_6h_2	H_6h_3	H_6h_4	N_6h_1	N_6h_2	N_6h_3	N_6h_4	H_12h_1	H_12h_2	N_12h_1	N_12h_2	N_12h_3	H_D1_1	H_D1_2	H_D1_3	H_D1_4	N_D1_1	N_D1_2	N_D1_3	N_D1_4	H_D2_1	H_D2_2	H_D2_3	H_D2_4	N_D2_1	N_D2_2	N_D2_3	N_D2_4
SETD5	152.453	126.543	147.312	129.918	103.685	97.352	97.104	102.727	170.733	151.466	109.19	122.051	107.169	228.018	224.54	193.213	197.135	136.523	130.754	138.44	138.137	288.83	259.22	243.938	220.266	122.035	113.688	105.523	109.558
VASN	1.347	1.129	0.72	1.235	0.488	0.153	0.354	0.25	0.897	0.928	0.469	0.378	0.475	0.415	0.559	0.434	0.395	0.125	0.235	0.484	0.124	0.208	0.202	0.276	0.053	0.082	0.197	0.186	0.127
FAM83B	53.909	44.519	49.356	46.904	43.919	39.459	44.545	46.977	53.078	47.906	43.39	42.421	45.488	60	58.67	32.04	67.972	42.529	46.899	42.578	41.991	44.921	50.06	51.474	47.811	46.166	37.765	40.656	36.579
THAP9	8.286	6.553	7.586	6.295	6.628	6.58	6.18	6.854	6.564	5.697	4.919	3.669	4.861	5.812	5.448	5.232	6.293	5.343	5.414	6.353	5.772	2.91	3.326	3.032	3.034	4.267	4.382	4.577	3.897
RNF187	115.729	123.06	122.431	116.449	138.158	140.471	140.844	139.202	117.726	119.226	145.994	136.347	140.876	129.521	122.537	109.374	88.872	129.93	119.338	118.327	121.861	114.524	118.487	126.655	118.55	150.096	153.57	146.076	152.378
HOOK3	29.478	26.228	27.521	26.109	20.917	16.538	17.058	19.966	29.585	27.514	15.877	18.634	18.095	38.635	37.381	23.149	35.344	17.686	19.566	18.443	18.332	32.814	34.364	36.663	32.349	16.3	18.242	12.675	15.156
MAPK1IP1L	75.902	72.369	65.654	68.123	77.66	80.204	77.149	78.461	58.674	63.508	71.474	71.041	75.1	48.626	51.379	51.773	50.3	77.121	77.146	74.935	68.523	40.764	40.512	41.976	40.159	75.732	67.602	67.746	66.764
DDIT4	518.155	498.474	553.125	496.71	135.455	144.633	78.243	89.519	775.133	626.041	267.808	328.595	301.749	1074.722	894.193	884.64	768.103	380.259	395.968	465.657	513.974	970.335	886.723	857.165	953.44	215.735	276.711	234.306	229.585
RBPJ	151.736	133.7	137.861	142.321	86.898	83.625	78.388	86.255	175.691	171.103	90.97	99.574	99.826	284.006	275.779	238.535	276.23	107.713	122.192	123.031	132.092	285.141	281.718	299.923	265.992	96.955	93.895	93.78	91.345
LMBRD1	96.617	91.917	96.313	92.151	64.704	65.366	59.318	64.389	114.137	116.227	76.186	77.709	74.968	179.475	171.066	160.388	185.988	77.652	91.798	90.278	103.38	212.784	234.227	245.617	251.084	94.822	105.392	108.444	109.813
ZCCHC4	13.52	12.979	14.194	14.01	13.82	12.594	13.727	13.266	11.168	12.214	12.468	11.297	11.834	11.928	11.958	9.867	11.611	12.406	13.064	13.123	13.477	6.885	6.903	6.766	6.649	9.846	11.226	11.536	10.571
PTGDR	0.75	0.811	0.886	0.931	8.6	7.604	10.428	10.117	0.142	0.216	3.956	2.533	3.302	0.083	0	0.054	0	1.437	1.353	0.835	0.941	0	0	0	0	0.848	0.468	0.352	0.306
TTC39C	17.833	16.001	16.372	17.056	17.462	18.499	19.102	19.428	11.711	10.531	16.32	14.208	15.374	7.666	7.292	6.478	5.736	12.937	10.563	12.573	11.792	5.04	5.291	5.288	5.726	11.46	9.503	9.755	9.323
GLYCTK	89.388	94.51	93.341	85.535	131.023	122.648	130.48	119.16	73.667	76.629	120.486	125.836	120.932	52.279	62.47	102.95	60.889	122.868	115.601	117.25	116.039	45.155	39.58	39.871	39.552	188.55	198.892	182.983	170.387
GNG4	0.818	1.018	0.904	0.728	1.502	0.915	0.692	0.595	1.086	0.949	1.197	0.99	0.845	0.498	0.838	0.569	0.999	1.312	1.03	1.011	0.941	0.546	1.033	0.752	0.607	0.82	0.911	1.015	1.197
UBTD2	52.716	55.573	52.789	55.5	63.503	64.255	61.861	63.89	46.066	54.984	61.74	58.987	64.825	36.781	37.242	36.729	42.427	58.122	63.494	59.724	57.796	19.174	19.424	20.675	19.499	68.019	65.239	71.661	70.432
POLR2J3	1.228	1.241	1.384	1.252	1.145	1.329	0.998	1.056	1.724	1.511	1.015	1.368	0.872	1.854	1.676	2.873	1.765	1.344	1.089	1.627	1.561	1.689	1.159	1.679	1.926	1.012	1.502	1.243	1.172
NKIRAS2	35.428	36.089	37.691	36.058	32.559	36.038	36.337	33.212	37.636	33.556	35.165	33.977	34.129	31.55	30.425	26.7	26.102	29.342	30.364	29.587	28.96	19.2	18.87	20.399	18.628	29.264	30.822	30.093	27.867
DNAJC7	120.588	121.66	125.845	123.979	124.827	131.059	130.947	127.204	100.537	99.395	113.771	104.349	110.049	84.936	82.111	84.328	80.187	98.088	95.27	99.093	99.465	79.632	71.626	70.319	71.9	95.834	88.774	98.979	94.631
IRF2BP2	294.13	251.559	258.114	251.46	136.131	141.365	129.82	139.452	231.508	234.115	153.777	157.397	167.979	227.88	233.425	215.197	188.031	130.868	122.221	133.714	136.254	112.03	120.225	130.865	119.315	129.912	127.622	118.696	120.384
NT5DC2	63.968	74.978	63.827	72.743	102.22	108.812	103.058	102.631	63.302	73.953	114.838	103.417	112.03	26.679	28.637	31.091	27.193	123.399	104.744	101.027	89.11	14.731	14.159	15.237	14.591	70.891	67.405	69.527	72.521
SMIM4	2.847	3.722	3.193	3.113	6.102	5.774	6.695	6.489	1.535	2.007	4.685	3.261	4.015	0.554	0.894	1.193	0.581	3.656	3.148	4.704	3.444	0.701	0.529	0.777	0.792	3.337	2.88	3.252	3.49
COA6	18.873	22.077	18.458	22.2	31.019	30.635	33.811	33.212	14.71	15.688	26.315	23.176	23.933	11.319	9.918	15.722	9.266	24.249	22.802	23.696	21.256	7.82	8.062	8.646	10.132	23.439	24.446	28.022	25.753
KIF5C	0.955	0.923	0.96	0.795	1.033	0.719	0.628	0.634	1.181	0.755	0.833	0.815	0.634	1.162	1.285	1.22	1.091	0.906	0.706	0.945	1.288	0.753	1.234	1.002	1.372	2.024	1.723	1.388	1.707
MGAT2	7.314	7.301	7.623	6.464	9.651	10.262	10.026	9.925	4.061	5.697	9.266	9.113	9.351	2.214	2.794	1.843	1.927	8.281	7.267	8.243	7.506	0.312	0.453	0.601	0.449	12.991	11.029	13.11	12.252
BMI1	23.101	23.715	23.349	22.082	24.973	21.636	24.091	21.578	14.922	17.091	21.838	20.614	22.057	13.312	14.863	14.204	15.118	21.124	20.037	20.97	22.593	10.392	11.791	11.703	10.818	23.302	20.187	23.507	21.142
THAP11	23.05	25.56	23.755	24.924	30.85	29.153	29.916	29.987	16.835	19.033	33.759	31.037	32.36	10.489	12.041	15.261	11.379	30.092	22.861	24.905	21.206	6.625	8.566	7.844	7.836	27.104	22.551	27.587	25.829
MMADHC	118.508	121.676	119.828	124.96	119.081	128.814	126.231	126.34	107.691	114.587	107.68	105.455	111.554	109.124	112.508	120.758	110.84	115.837	117.602	120.085	121.489	115.069	126.927	128.159	121.109	116.866	122.748	140.567	123.008
PDHB	66.065	72.751	65.138	70.323	100.699	106.241	108.996	104.052	52.086	64.976	100.392	93.897	99.588	27.122	33.247	41.31	37.806	98.307	95.623	92.564	92.058	17.901	18.921	19.672	19.684	91.895	89.316	95.416	103.292
PXK	13.554	14.426	15.025	14.789	12.167	12.463	10.943	11.903	14.261	12.581	12.78	13.189	13.71	14.391	12.544	12.36	14.166	11.124	11.298	12.376	10.752	13.692	15.721	16.866	17.731	12.143	13.269	12.427	13.501
H1-4	0.341	0.35	0.203	0.423	0.695	0.087	0.177	0.154	0.071	0.216	0.078	0.204	0.291	0.138	0.391	0.325	0.046	0.531	0.206	0.44	0.471	0.572	0.277	0.677	0.422	0.301	0.32	0.414	0.255
PCMTD1	67.957	61.983	67.519	65.314	45.496	44.71	41.02	44.558	73.525	78.722	58.694	59.104	56.741	102.233	106.557	93.977	112.443	52.341	62.405	59.922	66.641	87.841	97.299	108.762	97.732	63.37	64.131	63.418	70.789
KCTD6	7.092	6.951	7.18	7.191	7.698	7.147	7	6.873	5.454	5.913	7.028	6.172	6.921	3.985	4.833	5.611	5.364	6.562	6.914	7.012	6.961	3.637	2.847	3.734	3.483	6.072	5.515	5.633	6.496
MPLKIP	25.608	28.932	25.195	26.6	26.682	27.323	25.829	27.453	20.022	20.436	25.534	21.72	24.118	12.343	11.93	15.532	12.238	23.655	21.92	24.312	21.454	8.47	8.591	10.074	8.681	21.497	20.138	23.963	20.684
ACOX2	34.252	33.02	33.815	31.507	31.77	33.511	31.268	29.392	41.32	44.087	40.683	43.789	41.975	25.766	33.777	35.428	35.368	37.435	40.897	38.16	37.334	14.913	13.126	12.806	14.143	40.751	46.455	43.535	37.317
IRF2	55.597	49.704	58.327	52.319	41.947	40.919	40.216	41.371	54.684	50.971	46.331	45.362	44.115	75.997	70.907	63.049	70.689	41.841	42.104	41.347	45.36	59.574	64.698	69.994	65.805	46.577	48.055	48.009	53.111
PPDPFL	0.068	0.111	0	0.068	0.056	0.022	0.032	0.019	0.094	0.151	0.234	0.175	0.132	0.775	1.062	1.464	1.417	0.75	0.883	0.747	1.239	0.883	0.983	0.952	1.082	0.328	0.271	0.269	0.56
DEGS2	41.958	50.849	40.921	45.517	54.509	54.297	54.506	49.434	44.814	43.914	76.732	72.235	73.278	23.22	26.234	33.07	29.91	52.434	47.4	49.568	52.718	13.588	13.126	11.879	12.401	63.834	66.174	60.787	70.05
ARF4	291.505	283.577	288.034	294.744	296.032	306.958	303.976	298.275	268.908	286.898	248.182	257.088	261.755	380.15	368.422	350.782	355.488	260.923	287.605	273.363	279.519	501.224	539.426	575.787	539.108	280.445	313.688	322.018	309.595
SEPTIN2	427.709	442.964	420.746	445.643	483.198	481.071	481.656	487.449	370.437	400.341	473.329	461.564	466.796	268.009	260.916	244.932	281.455	452.38	444.133	436.774	425.087	197.611	193.867	196.473	209.448	444.708	432.522	460.244	440.092
FILIP1L	36.655	30.188	36.417	33.131	27.921	28.456	27.937	29.2	21.675	18.278	29.438	24.457	25.993	16.661	16.763	14.475	15.513	27.092	25.333	25.235	24.897	7.976	7.558	8.22	7.757	32.41	26.243	31.522	27.23
MFSD2A	25.181	27.389	25.97	25.398	36.464	37.869	34.181	33.884	23.115	23.068	39.225	41.198	40.971	11.817	12.852	15.098	15.257	43.248	42.398	39.655	36.739	10.574	9.372	8.069	8.575	45.209	50.025	43.763	48.322
DTYMK	36.28	44.837	38.466	43.554	60.536	61.64	66.189	63.16	21.604	25.68	50.547	43.527	48.658	6.947	8.437	10.517	7.71	62.84	56.609	53.987	52.693	4.625	4.207	4.636	5.04	46.713	41.433	48.257	41.546
TAP1	106.812	104.912	108.089	111.22	88.663	90.641	87.705	86.236	110.146	102.718	111.324	101.408	99.377	126.892	125.666	110.919	104.779	90.339	93.416	88.63	100.952	129.463	136.853	134.725	121.98	119.3	114.033	118.613	114.754
ING5	24.346	26.212	24.401	25.28	44.839	40.505	46.041	44.519	15.206	17.976	37.117	32.813	35.503	10.876	12.041	14.502	9.544	35.842	32.924	31.544	25.393	9.067	9.372	8.646	8.575	30.495	25.529	28.229	27.027
ATG4B	39.145	41.115	39.832	39.019	56.086	54.537	56.63	51.546	32.678	33.017	49.428	50.166	48.685	26.984	30.285	36.512	25.219	52.716	45.546	47.26	47.862	41.128	32.752	26.389	26.333	51.527	52.954	48.692	48.984
BDKRB2	14.73	13.154	14.655	13.435	16.993	16.538	17.622	16.548	15.276	15.602	11.322	14.441	10.751	17.103	22.63	21.685	22.224	14.593	16.124	15.233	17.416	14.679	17.056	19.221	13.615	18.461	22.403	18.495	21.117
MLKL	29.103	32.383	27.853	31.946	36.145	36.736	36.016	36.111	21.156	22.745	35.685	29.144	32.571	10.406	11.902	12.848	11.054	29.467	28.216	28.752	22.742	6.521	4.686	4.686	5.251	24.068	21.787	23.383	21.524
RFWD3	40.099	44.36	39.075	42.031	57.644	58.285	56.148	62.373	25.17	30.492	53.749	48.244	52.224	9.493	10.17	8.864	11.054	60.997	50.93	50.228	43.626	4.884	5.266	4.962	4.143	36.785	31.585	31.709	32.809
COG7	21.175	21.504	22.795	21.676	22.363	22.094	21.194	22.557	22.808	23.263	23.426	25.214	22.744	22.639	23.384	24.152	19.809	23.842	23.273	22.993	23.337	22.551	19.752	18.545	18.153	23.603	25.825	22.534	24.097
CDC40	72.51	70.795	68.239	70.915	63.934	64.255	63.116	65.272	58.745	63.638	60.282	54.708	61.47	41.403	42.606	34.886	39.292	53.747	55.991	56.91	55.245	20.213	21.717	20.725	21.9	55.493	49.532	53.518	51.913
STIP1	204.878	235.622	212.56	217.348	279.077	280.245	292.824	282.801	119.449	125.376	234.153	213.531	213.388	72.261	63.42	61.802	56.988	208.457	191.982	178.556	141.134	78.54	75.178	67.488	74.961	155.21	148.055	148.23	148.99
HR	16.486	18.037	15.984	15.804	14.665	14.446	15.111	13.669	16.976	17.932	38.236	37.442	31.541	8.967	8.94	8.457	9.312	38.935	35.072	34.049	38.25	4.183	3.25	2.656	3.668	25.08	18.168	19.779	20.506
RAB31	0.682	0.684	0.498	0.541	0.751	0.654	0.435	0.288	0.283	0.734	0.338	0.349	0.343	0.581	0.615	0.461	0.139	0.344	0.706	0.506	0.57	0.286	0.428	0.551	0.396	0.246	0.714	0.559	0.56
REEP4	43.39	42.547	42.711	39.612	43.994	47.303	45.14	43.233	40.257	36.404	45.029	47.167	44.564	35.259	34.727	44.346	32.233	52.997	49.136	54.009	54.08	30.45	28.469	25.988	24.195	50.351	50.049	50.204	46.462
TNXB	0.426	0.239	0.277	0.22	0.376	0.349	0.29	0.211	0.59	0.885	0.547	0.466	0.475	2.269	2.347	1.491	1.277	0.844	0.883	0.967	1.338	2.156	2.519	2.155	2.243	0.93	1.157	0.725	0.866
LGI3	0.324	0.143	0.24	0.237	0.207	0.131	0.161	0.173	0.307	0.367	0.208	0.466	0.158	0.498	0.447	0.379	0.325	0.406	0.412	0.286	0.322	0.572	0.655	0.727	0.739	0.246	0.32	0.207	0.382
BMP1	16.214	15.078	15.634	14.518	12.918	11.984	10.509	11.48	22.95	21.364	14.992	15.664	14.45	38.69	41.488	40.958	34.392	15.905	18.213	18.201	20.587	63.471	62.808	63.829	59.315	20.102	23.88	18.516	22.747
ATXN2L	159.238	130.392	157.113	131.525	92.55	92.82	82.395	81.859	194.793	144.453	99.143	109.561	104.264	260.343	233.369	148.895	188.798	113.525	107.216	118.547	122.901	338.505	310.439	289.121	277.707	109.864	107.041	96.556	97.892
PHYHIP	0.443	0.318	0.277	0.288	0.526	0.654	0.531	0.518	0.307	0.302	0.521	0.291	0.66	0.47	0.447	0.705	0.418	0.312	0.382	0.572	0.372	0.468	0.579	0.426	0.633	0.301	0.419	0.518	0.408
CCDC110	1.074	1.018	1.2	0.998	0.451	0.501	0.274	0.576	1.676	1.467	0.599	0.641	0.74	1.827	2.57	2.087	2.113	0.531	0.794	0.857	0.818	1.559	1.587	1.554	1.583	0.492	0.468	0.476	0.433
POLR3D	30.603	30.395	30.714	29.662	25.461	26.342	27.68	26.704	38.297	33.189	26.133	25.971	26.073	59.281	54.061	54.429	49.557	23.905	27.716	24.949	27.201	78.878	78.781	79.141	75.146	21.333	25.455	23.072	24.174
FEN1	50.107	55.446	52.457	50.661	99.272	101.361	104.506	104.877	25.052	31.743	90.761	77.33	86.882	7.306	8.549	9.569	8.569	118.149	101.508	99.027	80.39	5.612	4.988	5.288	4.617	61.182	49.015	57.37	55.811
MTCL1	38.002	38.3	39.297	33.436	45.195	42.074	46.09	47.38	24.91	27.471	37.481	35.171	34.922	13.561	14.919	12.469	13.562	35.217	30.423	29.565	22.519	4.677	5.442	4.16	5.541	21.935	16.371	15.844	17.78
HEXIM2	2.404	1.209	1.421	1.337	1.427	1.961	2.076	1.517	1.204	1.208	1.588	1.572	1.638	0.72	1.145	1.437	1.091	0.844	0.853	1.121	1.016	0.701	0.605	0.451	0.712	1.203	1.428	0.87	0.764
FNTA	46.953	45.378	49.504	47.124	39.45	41.311	40.055	38.645	44.011	45.986	40.448	38.636	41.367	51.31	46.88	59.498	50.369	42.248	43.516	43.128	42.338	43.05	46.659	47.489	46.887	35.883	35.278	40.014	36.451
SERINC2	197.701	207.072	195.764	194.166	155.658	180.388	158.851	152.123	297.147	284.697	207.213	246.111	213.044	378.379	379.709	368.51	366.565	236.549	232.232	226.96	268.049	440.169	456.891	465.572	441.429	220.221	270.483	220.823	265.553
TRAPPC11	58.41	55.208	57.57	58.089	49.476	52.467	50.451	53.83	49.914	47.108	47.919	49.379	47.205	32.159	32.604	22.661	31.838	41.873	42.104	42.534	41.322	15.511	14.235	14.259	14.169	45.647	45.396	44.653	42.31
ING2	29.58	29.823	32.172	30.085	22.889	22.943	20.567	22.231	30.317	27.082	26.653	24.661	26.284	45.582	40.594	46.921	39.083	29.217	32.983	31.522	30.892	62.874	64.647	60.746	68.365	26.201	28.164	30.425	30.287
CDKN2AIP	46.067	43.581	47.16	44.823	50.81	52.293	52.849	53.235	37.471	36.858	45.732	40.325	42.107	46.356	40.678	36.512	40.407	42.748	42.751	42.578	38.473	58.795	66.915	67.738	67.732	44.197	40.694	43.846	43.533
SNRNP48	54.83	50.245	53.472	50.526	37.835	39.481	35.436	37.627	55.416	47.453	37.559	38.374	39.967	68.137	65.627	62.155	64.906	43.904	47.017	45.502	47.392	35.958	36.103	37.616	38.76	36.074	32.767	33.946	33.573
TMEM223	8.78	9.686	8.066	8.951	14.402	14.969	15.095	13.035	7.603	7.51	14.029	12.49	13.34	2.076	2.906	3.226	2.671	12.999	9.621	9.936	8.398	1.299	1.335	1.403	1.108	10.393	9.429	9.817	10.546
SLC20A2	76.09	70.54	77.467	72.827	78.674	83.189	81.719	79.824	71.66	74.104	76.238	84.492	79.565	63.847	68.086	63.971	71.943	72.433	73.703	70.341	79.176	45.778	49.707	53.83	50.607	92.251	105.367	95.23	102.502
TMUB2	25.164	23.445	23.608	23.114	20.598	21.527	20.406	18.18	31.592	28.269	25.065	25.039	22.057	33.432	34.755	39.548	32.14	23.061	22.449	21.608	21.082	32.164	33.961	33.28	33.298	24.478	24.865	24.916	23.715
STAT3	186.295	179.746	183.747	182.982	177.852	178.274	184.069	181.341	191.889	174.599	201.981	192.976	188.425	196.441	191.042	161.445	173.401	183.115	176.8	176.666	181.168	175.813	181.169	185.597	177.812	210.101	193.156	195.99	202.126
ZSWIM1	12.003	10.847	12.57	11.608	10.346	11.7	10.557	9.292	14.049	11.782	10.489	10.918	10.249	9.078	10.84	11.222	10.264	8.312	8.797	8.968	8.547	4.547	3.477	3.133	3.43	8.752	9.035	9.403	8.584
ADAM9	555.765	529.41	553.033	550.011	457.774	439.564	427.214	455.158	550.047	577.897	392.614	424.733	414.017	650.9	629.143	452.16	663.834	386.509	422.389	419.98	476.542	484.18	481.933	482.813	497.287	472.906	493.723	484.393	464.265
AXIN2	15.941	17.035	13.843	13.858	42.172	38.544	50.644	46.535	5.171	5.114	36.362	26.844	31.197	2.159	2.151	2.358	2.09	25.967	23.008	24.707	23.56	0.442	0.554	0.551	0.501	12.69	11.669	10.19	10.724
NDUFS5	79.397	95.178	85.626	88.868	119.795	125.415	132.395	130.314	61.413	62.559	109.528	89.675	100.064	33.847	34.28	52.044	35.67	83.901	81.206	83.068	74.37	30.554	30.233	30.899	31.056	68.074	68.341	76.983	72.495
VWA3B	0.239	0.414	0.388	0.491	0.207	0.37	0.145	0.326	0.59	0.324	0.338	0.408	0.211	0.387	0.391	0.298	0.488	0.312	0.559	0.462	0.793	0.208	0.126	0.2	0.158	0.738	0.788	0.87	0.815
ZNF30	1.398	1.829	1.44	1.201	3.887	4.314	5.278	5.203	0.756	0.993	3.618	2.853	2.985	0.221	0.307	0.19	0.232	3.469	2.972	3.385	2.428	0.078	0	0.05	0.132	3.036	2.437	3.065	2.853
LRATD2	74.879	70.683	69.697	71.355	96.249	90.575	96.444	99.809	59.217	64.717	81.704	75.729	78.244	55.572	55.625	45.701	51.972	103.65	92.946	107.27	105.832	50.949	55.2	59.393	54.222	108.36	99.532	100.325	94.937
LDLRAD4	1.262	1.32	1.218	1.1	1.371	1.525	1.416	1.382	2.054	2.223	1.666	1.689	1.374	1.494	1.648	2.141	1.626	1.937	1.707	1.297	1.585	0.779	1.083	0.802	1.214	1.86	1.969	2.465	2.293
SLC16A4	29.512	25.178	29.348	26.921	16.692	18.193	14.934	15.8	33.835	35.218	16.138	20.992	19.125	41.209	42.746	36.946	45.167	21.967	27.451	26.708	32.428	40.816	42.93	43.68	42.19	29.811	37.322	28.126	36.146
TMEM208	28.336	31.413	28.739	30.237	38.699	39.546	41.873	37.954	25.902	27.492	36.258	34.181	36.401	20.397	23.077	28.353	17.812	31.967	30.364	32.335	30.546	14.965	17.56	17.592	14.565	34.324	33.9	38.109	35.305
AHCYL1	321.392	318.075	311.974	319.279	299.769	297.11	288.366	295.337	340.946	351.442	326.059	330.341	323.595	349.763	342.188	296.055	343.273	333.793	339.477	342.846	364.467	306.939	308.852	300.524	304.7	395.342	436.731	407.803	418.262
